valid_time_gmt,wspd
2015-07-31 14:53:00,22.0
2015-08-02 11:53:00,24.0
2015-08-02 13:53:00,21.0
2015-08-02 14:53:00,22.0
2015-08-02 16:53:00,24.0
2015-08-02 17:53:00,24.0
2015-08-02 18:53:00,23.0
2015-08-02 23:09:00,31.0
2015-08-02 23:16:00,26.0
2015-08-14 21:41:00,28.0
2015-08-15 16:25:00,24.0
2015-08-17 21:05:00,21.0
2015-08-19 17:53:00,21.0
2015-08-20 10:21:00,21.0
2015-08-20 13:53:00,22.0
2015-08-20 15:53:00,21.0
2015-08-24 10:53:00,21.0
2015-08-24 12:53:00,22.0
2015-08-24 15:53:00,23.0
2015-09-08 13:04:00,22.0
2015-09-11 12:28:00,21.0
2015-09-11 15:53:00,21.0
2015-09-19 00:31:00,21.0
2015-09-19 03:11:00,23.0
